,Time,Density,gasTemp,av,zeta,radfield,shockVel,CH3OH,runName,N_CH3OH,Time_log,Density_log,gasTemp_log,av_log,zeta_log,radfield_log,shockVel_log,CH3OH_log,cosmicRay,interstellarRad,iDens,shockVel_str,normalizedTime,normalizedTime_log
5079,2027.0,56504.0,900.68,56.322,1000.0,1000.0,40.0,1.11069e-12,1000.0_1000.0_10000.0_40.0.dat,100090051488.00002,3.3068537486930087,4.752079193243111,2.9545705191486933,1.7506780682494993,3.0,3.0,1.6020599913279625,-11.954407138247097,1000.0,1000.0,10000.0,40.0,0.0019304761904761906,-2.7143355503769295
5080,2039.0,56678.0,891.06,56.491,1000.0,1000.0,40.0,1.23906e-12,1000.0_1000.0_10000.0_40.0.dat,111993181536.0,3.30941722577814,4.753414516870261,2.9499069484718814,1.751979262656985,3.0,3.0,1.6020599913279625,-11.906907662923373,1000.0,1000.0,10000.0,40.0,0.0019419047619047619,-2.7117720732917983
5081,2051.0,56851.0,881.53,56.659,1000.0,1000.0,40.0,1.367e-12,1000.0_1000.0_10000.0_40.0.dat,123924564800.0,3.3119656603683665,4.754738108261437,2.9452370966838464,1.7532689051947536,3.0,3.0,1.6020599913279625,-11.864231485432178,1000.0,1000.0,10000.0,40.0,0.0019533333333333334,-2.709223638701572
5082,2063.0,57023.0,872.09,56.826,1000.0,1000.0,40.0,1.49434e-12,1000.0_1000.0_10000.0_40.0.dat,135867783744.00002,3.3144992279731516,4.75605006195928,2.9405613065913188,1.7545470869955235,3.0,3.0,1.6020599913279625,-11.825550578340986,1000.0,1000.0,10000.0,40.0,0.001964761904761905,-2.7066900710967863
5083,2074.0,57194.0,862.75,56.992,1000.0,1000.0,40.0,1.62093e-12,1000.0_1000.0_10000.0_40.0.dat,147808068096.0,3.316808752053022,4.757350471038355,2.9358849679635246,1.7558138977831494,3.0,3.0,1.6020599913279625,-11.79023573979069,1000.0,1000.0,10000.0,40.0,0.0019752380952380954,-2.7043805470169158
5084,2086.0,57364.0,853.5,57.157,1000.0,1000.0,40.0,1.7466e-12,1000.0_1000.0_10000.0_40.0.dat,159728665920.0,3.319314304090512,4.758639427132536,2.9312035254507522,1.7570694258985453,3.0,3.0,1.6020599913279625,-11.757806544177546,1000.0,1000.0,10000.0,40.0,0.0019866666666666665,-2.701874994979426
5085,2098.0,57533.0,844.34,57.321,1000.0,1000.0,40.0,1.87123e-12,1000.0_1000.0_10000.0_40.0.dat,171617239727.99997,3.3218054838575393,4.75991702046173,2.926517364149191,1.7583137583249862,3.0,3.0,1.6020599913279625,-11.727872828431687,1000.0,1000.0,10000.0,40.0,0.001998095238095238,-2.699383815212399
5086,2109.0,57701.0,835.27,57.484,1000.0,1000.0,40.0,1.99468e-12,1000.0_1000.0_10000.0_40.0.dat,183459496192.0,3.3240765797394864,4.7611833398579595,2.9218268833351893,1.7595469807128112,3.0,3.0,1.6020599913279625,-11.700126766834979,1000.0,1000.0,10000.0,40.0,0.0020085714285714286,-2.697112719330452
5087,2121.0,57868.0,826.3,57.645,1000.0,1000.0,40.0,2.11682e-12,1000.0_1000.0_10000.0_40.0.dat,195238542240.0,3.3265406685165617,4.762438472790824,2.917137752756444,1.76076164352003,3.0,3.0,1.6020599913279625,-11.674316069864528,1000.0,1000.0,10000.0,40.0,0.00202,-2.694648630553376
5088,2133.0,58033.0,817.41,57.806,1000.0,1000.0,40.0,2.23754e-12,1000.0_1000.0_10000.0_40.0.dat,206949179584.0,3.3289908554494287,4.763675021878834,2.9124399464637243,1.76197291855294,3.0,3.0,1.6020599913279625,-11.650229192157749,1000.0,1000.0,10000.0,40.0,0.0020314285714285716,-2.6921984436205095
5089,2145.0,58198.0,808.62,57.966,1000.0,1000.0,40.0,2.35675e-12,1000.0_1000.0_10000.0_40.0.dat,218578192800.0,3.331427296520743,4.764908060184453,2.907744478751577,1.7631733324931789,3.0,3.0,1.6020599913279625,-11.627686484246539,1000.0,1000.0,10000.0,40.0,0.0020428571428571427,-2.689762002549195
5090,2156.0,58362.0,799.91,58.125,1000.0,1000.0,40.0,2.47434e-12,1000.0_1000.0_10000.0_40.0.dat,230113620000.00003,3.3336487565147013,4.766130166259126,2.9030411261142537,1.7643629658980102,3.0,3.0,1.6020599913279625,-11.606540624036581,1000.0,1000.0,10000.0,40.0,0.0020533333333333332,-2.687540542555237
5091,2168.0,58525.0,791.29,58.283,1000.0,1000.0,40.0,2.59026e-12,1000.0_1000.0_10000.0_40.0.dat,241548997728.0,3.336059277866349,4.767341422368662,2.8983356773258144,1.7655418981067632,3.0,3.0,1.6020599913279625,-11.586656640977417,1000.0,1000.0,10000.0,40.0,0.0020647619047619047,-2.6851300212035887
5092,2180.0,58686.0,782.76,58.44,1000.0,1000.0,40.0,2.70444e-12,1000.0_1000.0_10000.0_40.0.dat,252875957760.0,3.3384564936046046,4.768534509289877,2.8936286245701126,1.7667102072622591,3.0,3.0,1.6020599913279625,-11.567922649259065,1000.0,1000.0,10000.0,40.0,0.0020761904761904763,-2.682732805465333
5093,2191.0,58847.0,774.32,58.596,1000.0,1000.0,40.0,2.81685e-12,1000.0_1000.0_10000.0_40.0.dat,264089828159.99997,3.3406423775607053,4.769724327559141,2.888920476850336,1.7678679703317484,3.0,3.0,1.6020599913279625,-11.550236279001714,1000.0,1000.0,10000.0,40.0,0.002086666666666667,-2.6805469215092326
5094,2203.0,59007.0,765.96,58.751,1000.0,1000.0,40.0,2.92747e-12,1000.0_1000.0_10000.0_40.0.dat,275186863951.99994,3.343014497150768,4.770903535049686,2.8842060904774303,1.7690152631273623,3.0,3.0,1.6020599913279625,-11.533507546776937,1000.0,1000.0,10000.0,40.0,0.0020980952380952383,-2.6781748019191705
5095,2215.0,59165.0,757.69,58.905,1000.0,1000.0,40.0,3.03632e-12,1000.0_1000.0_10000.0_40.0.dat,286167087360.0,3.3453737305590883,4.772064868851765,2.8794915554644502,1.7701521603260995,3.0,3.0,1.6020599913279625,-11.517652459749332,1000.0,1000.0,10000.0,40.0,0.0021095238095238094,-2.6758155685108496
5096,2227.0,59323.0,749.5,59.058,1000.0,1000.0,40.0,3.14342e-12,1000.0_1000.0_10000.0_40.0.dat,297030557376.0,3.347720217034038,4.773223105446387,2.874771637184298,1.7712787354893538,3.0,3.0,1.6020599913279625,-11.502597587962326,1000.0,1000.0,10000.0,40.0,0.002120952380952381,-2.6734690820358997
5097,2238.0,59480.0,741.4,59.21,1000.0,1000.0,40.0,3.24884e-12,1000.0_1000.0_10000.0_40.0.dat,307782106240.0,3.3498600821923312,4.774370959849916,2.8700525816935447,1.7723950610820003,3.0,3.0,1.6020599913279625,-11.488271676413754,1000.0,1000.0,10000.0,40.0,0.0021314285714285714,-2.6713292168776066
5098,2250.0,59635.0,733.38,59.361,1000.0,1000.0,40.0,3.35269e-12,1000.0_1000.0_10000.0_40.0.dat,318430449744.0,3.3521825181113627,4.77550122358983,2.8653290621448,1.7735012084910482,3.0,3.0,1.6020599913279625,-11.474606600914576,1000.0,1000.0,10000.0,40.0,0.002142857142857143,-2.6690067809585756
5099,2262.0,59790.0,725.44,59.511,1000.0,1000.0,40.0,3.45509e-12,1000.0_1000.0_10000.0_40.0.dat,328985377584.0,3.3544926005894364,4.77662855342015,2.860601498446423,1.774597248043874,3.0,3.0,1.6020599913279625,-11.46154063541155,1000.0,1000.0,10000.0,40.0,0.0021542857142857145,-2.6666966984805014
5100,2273.0,59944.0,717.58,59.66,1000.0,1000.0,40.0,3.55621e-12,1000.0_1000.0_10000.0_40.0.dat,339461581759.99994,3.356599435724971,4.777745719590045,2.855870325784808,1.775683249026044,3.0,3.0,1.6020599913279625,-11.449012601147173,1000.0,1000.0,10000.0,40.0,0.0021647619047619046,-2.6645898633449674
5101,2285.0,60097.0,709.81,59.809,1000.0,1000.0,40.0,3.65625e-12,1000.0_1000.0_10000.0_40.0.dat,349882650000.0,3.358886204405869,4.778852792868552,2.851142113515697,1.776766541116127,3.0,3.0,1.6020599913279625,-11.436964116573744,1000.0,1000.0,10000.0,40.0,0.002176190476190476,-2.662303094664069
5102,2297.0,60249.0,702.12,59.956,1000.0,1000.0,40.0,3.75545e-12,1000.0_1000.0_10000.0_40.0.dat,360258816320.0,3.361160995195026,4.779949842979917,2.846411344158343,1.7778326509294982,3.0,3.0,1.6020599913279625,-11.425338015834924,1000.0,1000.0,10000.0,40.0,0.0021876190476190476,-2.660028303874912
5103,2309.0,60400.0,694.51,60.102,1000.0,1000.0,40.0,3.85408e-12,1000.0_1000.0_10000.0_40.0.dat,370620665855.99994,3.3634239329171765,4.781036938621132,2.8416785033688865,1.7788889241576769,3.0,3.0,1.6020599913279625,-11.414079274839372,1000.0,1000.0,10000.0,40.0,0.002199047619047619,-2.657765366152762
5104,2320.0,60550.0,686.97,60.248,1000.0,1000.0,40.0,3.95245e-12,1000.0_1000.0_10000.0_40.0.dat,381003532160.0,3.3654879848909,4.782114147479071,2.836937771820922,1.779942634593287,3.0,3.0,1.6020599913279625,-11.403133615351843,1000.0,1000.0,10000.0,40.0,0.0022095238095238097,-2.6557013141790384
5105,2332.0,60699.0,679.52,60.393,1000.0,1000.0,40.0,4.05091e-12,1000.0_1000.0_10000.0_40.0.dat,391434572208.00006,3.3677285460869766,4.7831815362472625,2.8322022436466043,1.7809866035623665,3.0,3.0,1.6020599913279625,-11.392447405529708,1000.0,1000.0,10000.0,40.0,0.0022209523809523807,-2.6534607529829617
5106,2344.0,60847.0,672.14,60.536,1000.0,1000.0,40.0,4.14984e-12,1000.0_1000.0_10000.0_40.0.dat,401943542783.99994,3.369957607346053,4.784239170642273,2.8274597416474037,1.7820137209595108,3.0,3.0,1.6020599913279625,-11.381968647494329,1000.0,1000.0,10000.0,40.0,0.0022323809523809523,-2.651231691723885
5107,2356.0,60994.0,664.84,60.679,1000.0,1000.0,40.0,4.24965e-12,1000.0_1000.0_10000.0_40.0.dat,412583219760.0,3.372175286115064,4.785287115419746,2.8227171408252127,1.7830384149284617,3.0,3.0,1.6020599913279625,-11.371646836850385,1000.0,1000.0,10000.0,40.0,0.002243809523809524,-2.649014012954874
5108,2591.0,63769.0,533.37,60.821,1000.0,1000.0,40.0,6.26431e-12,1000.0_1000.0_10000.0_40.0.dat,609602557616.0,3.413467412985825,4.804609606607968,2.72702858465558,1.7840535564018591,3.0,3.0,1.6020599913279625,-11.203126758619636,1000.0,1000.0,10000.0,40.0,0.0024676190476190475,-2.6077218860841134
5109,2850.0,66443.0,418.25,63.497,1000.0,1000.0,40.0,1.51739e-11,1000.0_1000.0_10000.0_40.0.dat,1541595405280.0,3.45484486000851,4.822449233262073,2.621435949634432,1.802753206957748,3.0,3.0,1.6020599913279625,-10.818902782377613,1000.0,1000.0,10000.0,40.0,0.0027142857142857142,-2.566344439061428
5110,3135.0,68987.0,320.15,66.076,1000.0,1000.0,40.0,2.12982e-11,1000.0_1000.0_10000.0_40.0.dat,2251679781120.0,3.496237545166735,4.838767259430227,2.505353506160186,1.8200437445043995,3.0,3.0,1.6020599913279625,-10.671657099054226,1000.0,1000.0,10000.0,40.0,0.0029857142857142856,-2.5249517539032027
5111,3449.0,71371.0,238.96,68.529,1000.0,1000.0,40.0,3.50276e-11,1000.0_1000.0_10000.0_40.0.dat,3840650240639.9995,3.5376931943673906,4.853521781826838,2.378325209596072,1.835874394481183,3.0,3.0,1.6020599913279625,-10.455589618390666,1000.0,1000.0,10000.0,40.0,0.003284761904761905,-2.4834961047025472
5112,3794.0,73570.0,173.87,70.828,1000.0,1000.0,40.0,5.5369e-11,1000.0_1000.0_10000.0_40.0.dat,6274680851200.0,3.5790973265526436,4.866700756042499,2.2402246541222777,1.8502049786157402,3.0,3.0,1.6020599913279625,-10.256733320056853,1000.0,1000.0,10000.0,40.0,0.0036133333333333334,-2.4420919725172943
5113,4173.0,75564.0,123.49,72.95,1000.0,1000.0,40.0,1.92693e-11,1000.0_1000.0_10000.0_40.0.dat,2249112696000.0005,3.620448384711709,4.878314939349687,2.091631790626808,1.8630252962294704,3.0,3.0,1.6020599913279625,-10.71513406176692,1000.0,1000.0,10000.0,40.0,0.003974285714285714,-2.400740914358229
5114,4590.0,77336.0,85.97,74.872,1000.0,1000.0,40.0,3.58945e-12,1000.0_1000.0_10000.0_40.0.dat,429998880640.0,3.661812685537261,4.888381705584831,1.9343469267382556,1.8743194342681848,3.0,3.0,1.6020599913279625,-11.44497209188523,1000.0,1000.0,10000.0,40.0,0.004371428571428571,-2.359376613532677
5115,5049.0,78878.0,59.25,76.581,1000.0,1000.0,40.0,7.3836e-12,1000.0_1000.0_10000.0_40.0.dat,904709554560.0001,3.7032053706954864,4.8969558902701795,1.7726883546821415,1.8841210330961082,3.0,3.0,1.6020599913279625,-11.131731838864347,1000.0,1000.0,10000.0,40.0,0.0048085714285714285,-2.317983928374452
5116,5554.0,80188.0,41.12,78.068,1000.0,1000.0,40.0,4.94434e-13,1000.0_1000.0_10000.0_40.0.dat,61759157619.200005,3.744605875414239,4.904109381704213,1.6140531059872192,1.8924730534508953,3.0,3.0,1.6020599913279625,-12.305891672416253,1000.0,1000.0,10000.0,40.0,0.00528952380952381,-2.2765834236556994
5117,6110.0,81274.0,29.5,79.332,1000.0,1000.0,40.0,1.27496e-11,1000.0_1000.0_10000.0_40.0.dat,1618322027520.0,3.786041210242554,4.909951634616596,1.469822015978163,1.8994484032085894,3.0,3.0,1.6020599913279625,-10.894503440368677,1000.0,1000.0,10000.0,40.0,0.005819047619047619,-2.235148088827384
5118,6721.0,82149.0,22.51,80.379,1000.0,1000.0,40.0,3.95107e-12,1000.0_1000.0_10000.0_40.0.dat,508132888847.99994,3.8274338954007794,4.91460228113535,1.35237549500052,1.905142598805712,3.0,3.0,1.6020599913279625,-11.403285275976758,1000.0,1000.0,10000.0,40.0,0.006400952380952381,-2.193755403669159
5119,7393.0,82831.0,18.59,81.222,1000.0,1000.0,40.0,1.66267e-09,1000.0_1000.0_10000.0_40.0.dat,216072612384000.0,3.8688207061975173,4.918192904530002,1.2692793897718986,1.9096736792967133,3.0,3.0,1.6020599913279625,-8.779193939235437,1000.0,1000.0,10000.0,40.0,0.007040952380952381,-2.1523685928724205
5120,8132.0,83347.0,16.57,81.881,1000.0,1000.0,40.0,4.91351e-09,1000.0_1000.0_10000.0_40.0.dat,643716979696000.0,3.910197369966001,4.920889972407654,1.2193225084193366,1.913183137994253,3.0,3.0,1.6020599913279625,-8.308608155732767,1000.0,1000.0,10000.0,40.0,0.0077447619047619045,-2.110991929103937
5121,8945.0,83721.0,15.62,82.377,1000.0,1000.0,40.0,5.42436e-09,1000.0_1000.0_10000.0_40.0.dat,714948005952000.0,3.951580344903392,4.922834407099618,1.1936810295412816,1.9158059718013942,3.0,3.0,1.6020599913279625,-8.265651495242533,1000.0,1000.0,10000.0,40.0,0.008519047619047619,-2.0696089541665463
5122,9840.0,83982.0,15.22,82.738,1000.0,1000.0,40.0,5.91205e-09,1000.0_1000.0_10000.0_40.0.dat,782641908639999.9,3.9929950984313414,4.924186212986145,1.182414652434554,1.9177050186206273,3.0,3.0,1.6020599913279625,-8.228261901637541,1000.0,1000.0,10000.0,40.0,0.009371428571428572,-2.0281942006385965
5123,10820.0,84156.0,15.07,82.99,1000.0,1000.0,40.0,6.56246e-09,1000.0_1000.0_10000.0_40.0.dat,871389688639999.9,4.0342272607705505,4.925085084946407,1.1781132523146318,1.9190257645873603,3.0,3.0,1.6020599913279625,-8.182933330722324,1000.0,1000.0,10000.0,40.0,0.010304761904761905,-1.9869620382993873
5124,11910.0,84266.0,15.02,83.158,1000.0,1000.0,40.0,7.30771e-09,1000.0_1000.0_10000.0_40.0.dat,972311277088000.1,4.075911761482778,4.9256523790030275,1.1766699326681496,1.9199040357410961,3.0,3.0,1.6020599913279625,-8.136218695569463,1000.0,1000.0,10000.0,40.0,0.011342857142857142,-1.9452775375871605
5125,13100.0,84333.0,15.0,83.264,1000.0,1000.0,40.0,8.07583e-09,1000.0_1000.0_10000.0_40.0.dat,1075881454591999.8,4.117271295655764,4.925997549873784,1.1760912590556813,1.9204572705454734,3.0,3.0,1.6020599913279625,-8.092812831734218,1000.0,1000.0,10000.0,40.0,0.012476190476190476,-1.9039180034141738
5126,14410.0,84370.0,15.0,83.328,1000.0,1000.0,40.0,8.80116e-09,1000.0_1000.0_10000.0_40.0.dat,1173412896768000.0,4.158663980813989,4.926188049107206,1.1760912590556813,1.9207909582160603,3.0,3.0,1.6020599913279625,-8.05546008371368,1000.0,1000.0,10000.0,40.0,0.013723809523809524,-1.8625253182559487
5127,15850.0,84390.0,15.0,83.364,1000.0,1000.0,40.0,9.43021e-09,1000.0_1000.0_10000.0_40.0.dat,1257824042304000.0,4.20002926655377,4.926290986884863,1.1760912590556813,1.92097854492198,3.0,3.0,1.6020599913279625,-8.02547863591318,1000.0,1000.0,10000.0,40.0,0.015095238095238096,-1.8211600325161679
5128,17430.0,84399.0,15.0,83.383,1000.0,1000.0,40.0,9.9388e-09,1000.0_1000.0_10000.0_40.0.dat,1325963136640000.0,4.241297387109993,4.926337300925955,1.1760912590556813,1.9210775163600495,3.0,3.0,1.6020599913279625,-8.002666048685057,1000.0,1000.0,10000.0,40.0,0.0166,-1.779891911959945
5129,19170.0,84404.0,15.0,83.393,1000.0,1000.0,40.0,1.03389e-08,1000.0_1000.0_10000.0_40.0.dat,1379507020320000.2,4.282622112878062,4.926363028814797,1.1760912590556813,1.921129597532691,3.0,3.0,1.6020599913279625,-7.985525665240408,1000.0,1000.0,10000.0,40.0,0.018257142857142857,-1.7385671861918754
5130,21090.0,84406.0,15.0,83.397,1000.0,1000.0,40.0,1.06686e-08,1000.0_1000.0_10000.0_40.0.dat,1423566774720000.0,4.3240765797394864,4.926373319543591,1.1760912590556813,1.9211504282530933,3.0,3.0,1.6020599913279625,-7.971892567657676,1000.0,1000.0,10000.0,40.0,0.020085714285714287,-1.6971127193304516
5131,23200.0,84406.0,15.0,83.399,1000.0,1000.0,40.0,1.09744e-08,1000.0_1000.0_10000.0_40.0.dat,1464406376960000.0,4.365487984890899,4.926373319543591,1.1760912590556813,1.9211608432386307,3.0,3.0,1.6020599913279625,-7.959619214485588,1000.0,1000.0,10000.0,40.0,0.022095238095238095,-1.6557013141790384
5132,25520.0,84407.0,15.0,83.399,1000.0,1000.0,40.0,1.12976e-08,1000.0_1000.0_10000.0_40.0.dat,1507533667840000.0,4.406880670049125,4.9263784648165485,1.1760912590556813,1.9211608432386307,3.0,3.0,1.6020599913279625,-7.947013805849296,1000.0,1000.0,10000.0,40.0,0.024304761904761905,-1.6143086290208133
5133,28070.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.16709e-08,1000.0_1000.0_10000.0_40.0.dat,1557364896000000.0,4.448242412634439,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.9328956520983684,1000.0,1000.0,10000.0,40.0,0.026733333333333335,-1.572946886435499
5134,30880.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.21213e-08,1000.0_1000.0_10000.0_40.0.dat,1617466272000000.0,4.489677291663699,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.916450799926345,1000.0,1000.0,10000.0,40.0,0.02940952380952381,-1.5315120074062396
5135,33970.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.26743e-08,1000.0_1000.0_10000.0_40.0.dat,1691258592000000.0,4.531095546870028,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.897076017362066,1000.0,1000.0,10000.0,40.0,0.03235238095238095,-1.4900937521999102
5136,37370.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.3358e-08,1000.0_1000.0_10000.0_40.0.dat,1782491520000000.0,4.572523097849637,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.874258560871285,1000.0,1000.0,10000.0,40.0,0.03559047619047619,-1.4486662012203004
5137,41100.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.4205e-08,1000.0_1000.0_10000.0_40.0.dat,1895515200000000.2,4.613841821876069,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.847558761941046,1000.0,1000.0,10000.0,40.0,0.039142857142857146,-1.4073474771938688
5138,45210.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.52522e-08,1000.0_1000.0_10000.0_40.0.dat,2035253568000000.2,4.655234507034295,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.816667508517243,1000.0,1000.0,10000.0,40.0,0.043057142857142856,-1.3659547920356438
5139,49730.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.65403e-08,1000.0_1000.0_10000.0_40.0.dat,2207137632000000.2,4.696618459232225,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.781456617687764,1000.0,1000.0,10000.0,40.0,0.047361904761904765,-1.3245708398377132
5140,54710.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,1.8118e-08,1000.0_1000.0_10000.0_40.0.dat,2417665920000000.5,4.738066714777469,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.741889744678119,1000.0,1000.0,10000.0,40.0,0.052104761904761904,-1.2831225842924687
5141,60180.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,2.00603e-08,1000.0_1000.0_10000.0_40.0.dat,2676846432000000.0,4.779452183404062,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.6976625764317355,1000.0,1000.0,10000.0,40.0,0.05731428571428571,-1.2417371156658763
5142,66200.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,2.25189e-08,1000.0_1000.0_10000.0_40.0.dat,3004922016000000.0,4.8208579894397,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.647452827657183,1000.0,1000.0,10000.0,40.0,0.06304761904761905,-1.2003313096302382
5143,72820.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,2.58273e-08,1000.0_1000.0_10000.0_40.0.dat,3446394912000000.0,4.862250674597925,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.587920992835234,1000.0,1000.0,10000.0,40.0,0.06935238095238096,-1.158938624472013
5144,80100.0,84407.0,15.0,83.4,1000.0,1000.0,40.0,3.07034e-08,1000.0_1000.0_10000.0_40.0.dat,4097061696000000.5,4.903632516084238,4.9263784648165485,1.1760912590556813,1.9211660506377388,3.0,3.0,1.6020599913279625,-7.5128135294258,1000.0,1000.0,10000.0,40.0,0.07628571428571429,-1.1175567829857003
