,Time,Density,gasTemp,av,zeta,radfield,CH3OH,runName,N_CH3OH,Time_log,Density_log,gasTemp_log,av_log,zeta_log,radfield_log,CH3OH_log,cosmicRay,interstellarRad,iDens,fTemp,normalizedTime,normalizedTime_log,tipo,shockVel,shockVel_log,shockVel_str
8328,3135.0,31413.0,16.68,32.138,1000.0,3.0,2.01467e-09,1000.0_3.0_10000.0_10.0.dat,103595943136000.0,3.496237545166735,4.497109414310947,1.2221960463017199,1.507018846416433,3.0,0.47712125471966244,-8.695796080498534,1000.0,3.0,10000.0,,0.0029857142857142856,-2.5249517539032027,c shock,10.0,1.0,10.0
8329,3449.0,31530.0,15.69,32.294,1000.0,3.0,2.59675e-09,1000.0_3.0_10000.0_10.0.dat,134175111199999.98,3.5376931943673906,4.498723970747904,1.1956229435869368,1.509121840939676,3.0,0.47712125471966244,-8.585569859707133,1000.0,3.0,10000.0,,0.003284761904761905,-2.4834961047025472,c shock,10.0,1.0,10.0
8330,3794.0,31610.0,15.25,32.407,1000.0,3.0,2.7755e-09,1000.0_3.0_10000.0_10.0.dat,143913005600000.0,3.5790973265526436,4.499824495839579,1.1832698436828046,1.5106388291269492,3.0,0.47712125471966244,-8.55665876833212,1000.0,3.0,10000.0,,0.0036133333333333334,-2.4420919725172943,c shock,10.0,1.0,10.0
8331,4173.0,31663.0,15.08,32.484,1000.0,3.0,2.86737e-09,1000.0_3.0_10000.0_10.0.dat,149029835328000.0,3.620448384711709,4.50055206092814,1.1784013415337553,1.5116695018181312,3.0,0.47712125471966244,-8.542516262899222,1000.0,3.0,10000.0,,0.003974285714285714,-2.400740914358229,c shock,10.0,1.0,10.0
8332,4590.0,31696.0,15.02,32.535,1000.0,3.0,2.93749e-09,1000.0_3.0_10000.0_10.0.dat,152913979440000.0,3.661812685537261,4.501004458194472,1.1766699326681496,1.5123508110698745,3.0,0.47712125471966244,-8.532023603172023,1000.0,3.0,10000.0,,0.004371428571428571,-2.359376613532677,c shock,10.0,1.0,10.0
8333,5049.0,31715.0,15.01,32.567,1000.0,3.0,3.0003e-09,1000.0_3.0_10000.0_10.0.dat,156337232160000.0,3.7032053706954864,4.501264715733482,1.1763806922432705,1.512777754160414,3.0,0.47712125471966244,-8.522835318003475,1000.0,3.0,10000.0,,0.0048085714285714285,-2.317983928374452,c shock,10.0,1.0,10.0
8334,5554.0,31726.0,15.0,32.586,1000.0,3.0,3.06264e-09,1000.0_3.0_10000.0_10.0.dat,159678699264000.0,3.744605875414239,4.501415319896368,1.1760912590556813,1.5130310531762712,3.0,0.47712125471966244,-8.51390404961916,1000.0,3.0,10000.0,,0.00528952380952381,-2.2765834236556994,c shock,10.0,1.0,10.0
8335,6110.0,31732.0,15.0,32.596,1000.0,3.0,3.12743e-09,1000.0_3.0_10000.0_10.0.dat,163106733247999.97,3.786041210242554,4.50149744561414,1.1760912590556813,1.5131643091319984,3.0,0.47712125471966244,-8.504812402163385,1000.0,3.0,10000.0,,0.005819047619047619,-2.235148088827384,c shock,10.0,1.0,10.0
8336,6721.0,31735.0,15.0,32.601,1000.0,3.0,3.19572e-09,1000.0_3.0_10000.0_10.0.dat,166693868351999.97,3.8274338954007794,4.501538502649975,1.1760912590556813,1.513230921780242,3.0,0.47712125471966244,-8.495431279352417,1000.0,3.0,10000.0,,0.006400952380952381,-2.193755403669159,c shock,10.0,1.0,10.0
8337,7393.0,31736.0,15.0,32.604,1000.0,3.0,3.26789e-09,1000.0_3.0_10000.0_10.0.dat,170474056896000.0,3.8688207061975173,4.501552187466094,1.1760912590556813,1.5132708844655156,3.0,0.47712125471966244,-8.485732570620966,1000.0,3.0,10000.0,,0.007040952380952381,-2.1523685928724205,c shock,10.0,1.0,10.0
8338,8132.0,31736.0,15.0,32.605,1000.0,3.0,3.34413e-09,1000.0_3.0_10000.0_10.0.dat,174456573840000.0,3.910197369966001,4.501552187466094,1.1760912590556813,1.5132842045434782,3.0,0.47712125471966244,-8.47571684810346,1000.0,3.0,10000.0,,0.0077447619047619045,-2.110991929103937,c shock,10.0,1.0,10.0
8339,8945.0,31737.0,15.0,32.606,1000.0,3.0,3.42455e-09,1000.0_3.0_10000.0_10.0.dat,178657403680000.03,3.951580344903392,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.465396488509253,1000.0,3.0,10000.0,,0.008519047619047619,-2.0696089541665463,c shock,10.0,1.0,10.0
8340,9840.0,31737.0,15.0,32.606,1000.0,3.0,3.50918e-09,1000.0_3.0_10000.0_10.0.dat,183072516928000.0,3.9929950984313414,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.454794354497103,1000.0,3.0,10000.0,,0.009371428571428572,-2.0281942006385965,c shock,10.0,1.0,10.0
8341,10820.0,31737.0,15.0,32.606,1000.0,3.0,3.59799e-09,1000.0_3.0_10000.0_10.0.dat,187705699104000.0,4.0342272607705505,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.443940048036286,1000.0,3.0,10000.0,,0.010304761904761905,-1.9869620382993873,c shock,10.0,1.0,10.0
8342,11910.0,31737.0,15.0,32.606,1000.0,3.0,3.69081e-09,1000.0_3.0_10000.0_10.0.dat,192548081376000.0,4.075911761482778,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.432878311367727,1000.0,3.0,10000.0,,0.011342857142857142,-1.9452775375871605,c shock,10.0,1.0,10.0
8343,13100.0,31737.0,15.0,32.606,1000.0,3.0,3.78742e-09,1000.0_3.0_10000.0_10.0.dat,197588186432000.0,4.117271295655764,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.421656531803299,1000.0,3.0,10000.0,,0.012476190476190476,-1.9039180034141738,c shock,10.0,1.0,10.0
8344,14410.0,31737.0,15.0,32.606,1000.0,3.0,3.88747e-09,1000.0_3.0_10000.0_10.0.dat,202807754912000.0,4.158663980813989,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.410332949446708,1000.0,3.0,10000.0,,0.013723809523809524,-1.8625253182559487,c shock,10.0,1.0,10.0
8345,15850.0,31737.0,15.0,32.606,1000.0,3.0,3.99057e-09,1000.0_3.0_10000.0_10.0.dat,208186440672000.03,4.20002926655377,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.398965066675563,1000.0,3.0,10000.0,,0.015095238095238096,-1.8211600325161679,c shock,10.0,1.0,10.0
8346,17430.0,31737.0,15.0,32.606,1000.0,3.0,4.09628e-09,1000.0_3.0_10000.0_10.0.dat,213701289088000.0,4.241297387109993,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.38761036494756,1000.0,3.0,10000.0,,0.0166,-1.779891911959945,c shock,10.0,1.0,10.0
8347,19170.0,31737.0,15.0,32.606,1000.0,3.0,4.20422e-09,1000.0_3.0_10000.0_10.0.dat,219332475712000.03,4.282622112878062,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.376314566124737,1000.0,3.0,10000.0,,0.018257142857142857,-1.7385671861918754,c shock,10.0,1.0,10.0
8348,21090.0,31737.0,15.0,32.606,1000.0,3.0,4.31418e-09,1000.0_3.0_10000.0_10.0.dat,225069044928000.03,4.3240765797394864,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.365101738840353,1000.0,3.0,10000.0,,0.020085714285714287,-1.6971127193304516,c shock,10.0,1.0,10.0
8349,23200.0,31737.0,15.0,32.606,1000.0,3.0,4.42623e-09,1000.0_3.0_10000.0_10.0.dat,230914648608000.0,4.365487984890899,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.35396602259684,1000.0,3.0,10000.0,,0.022095238095238095,-1.6557013141790384,c shock,10.0,1.0,10.0
8350,25520.0,31737.0,15.0,32.606,1000.0,3.0,4.54088e-09,1000.0_3.0_10000.0_10.0.dat,236895893247999.97,4.406880670049125,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.342859974872088,1000.0,3.0,10000.0,,0.024304761904761905,-1.6143086290208133,c shock,10.0,1.0,10.0
8351,28070.0,31737.0,15.0,32.606,1000.0,3.0,4.65921e-09,1000.0_3.0_10000.0_10.0.dat,243069122016000.0,4.448242412634439,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.331687714581648,1000.0,3.0,10000.0,,0.026733333333333335,-1.572946886435499,c shock,10.0,1.0,10.0
8352,30880.0,31737.0,15.0,32.606,1000.0,3.0,4.78299e-09,1000.0_3.0_10000.0_10.0.dat,249526675104000.0,4.489677291663699,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.320300527124974,1000.0,3.0,10000.0,,0.02940952380952381,-1.5315120074062396,c shock,10.0,1.0,10.0
8353,33970.0,31737.0,15.0,32.606,1000.0,3.0,4.91472e-09,1000.0_3.0_10000.0_10.0.dat,256398976512000.0,4.531095546870028,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.30850121962611,1000.0,3.0,10000.0,,0.03235238095238095,-1.4900937521999102,c shock,10.0,1.0,10.0
8354,37370.0,31737.0,15.0,32.606,1000.0,3.0,5.05768e-09,1000.0_3.0_10000.0_10.0.dat,263857142528000.03,4.572523097849637,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.29604865198461,1000.0,3.0,10000.0,,0.03559047619047619,-1.4486662012203004,c shock,10.0,1.0,10.0
8355,41100.0,31737.0,15.0,32.606,1000.0,3.0,5.21586e-09,1000.0_3.0_10000.0_10.0.dat,272109329856000.03,4.613841821876069,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.28267407410962,1000.0,3.0,10000.0,,0.039142857142857146,-1.4073474771938688,c shock,10.0,1.0,10.0
8356,45210.0,31737.0,15.0,32.606,1000.0,3.0,5.39396e-09,1000.0_3.0_10000.0_10.0.dat,281400735616000.0,4.655234507034295,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.268092278469647,1000.0,3.0,10000.0,,0.043057142857142856,-1.3659547920356438,c shock,10.0,1.0,10.0
8357,49730.0,31737.0,15.0,32.606,1000.0,3.0,5.59739e-09,1000.0_3.0_10000.0_10.0.dat,292013597344000.0,4.696618459232225,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.252014432427345,1000.0,3.0,10000.0,,0.047361904761904765,-1.3245708398377132,c shock,10.0,1.0,10.0
8358,54710.0,31737.0,15.0,32.606,1000.0,3.0,5.83236e-09,1000.0_3.0_10000.0_10.0.dat,304271888256000.06,4.738066714777469,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.234155677216112,1000.0,3.0,10000.0,,0.052104761904761904,-1.2831225842924687,c shock,10.0,1.0,10.0
8359,60180.0,31737.0,15.0,32.606,1000.0,3.0,6.10609e-09,1000.0_3.0_10000.0_10.0.dat,318552272864000.0,4.779452183404062,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.214236798757417,1000.0,3.0,10000.0,,0.05731428571428571,-1.2417371156658763,c shock,10.0,1.0,10.0
8360,66200.0,31737.0,15.0,32.606,1000.0,3.0,6.42719e-09,1000.0_3.0_10000.0_10.0.dat,335303931424000.0,4.8208579894397,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.191978861326275,1000.0,3.0,10000.0,,0.06304761904761905,-1.2003313096302382,c shock,10.0,1.0,10.0
8361,72820.0,31737.0,15.0,32.606,1000.0,3.0,6.80625e-09,1000.0_3.0_10000.0_10.0.dat,355079340000000.0,4.862250674597925,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.167092102900149,1000.0,3.0,10000.0,,0.06935238095238096,-1.158938624472013,c shock,10.0,1.0,10.0
8362,80100.0,31737.0,15.0,32.606,1000.0,3.0,7.25667e-09,1000.0_3.0_10000.0_10.0.dat,378577571232000.0,4.903632516084238,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.139262626186431,1000.0,3.0,10000.0,,0.07628571428571429,-1.1175567829857003,c shock,10.0,1.0,10.0
8363,88110.0,31737.0,15.0,32.606,1000.0,3.0,7.79608e-09,1000.0_3.0_10000.0_10.0.dat,406718375168000.06,4.945025201242463,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.108123712989475,1000.0,3.0,10000.0,,0.08391428571428572,-1.0761640978274754,c shock,10.0,1.0,10.0
8364,96920.0,31737.0,15.0,32.606,1000.0,3.0,8.4486e-09,1000.0_3.0_10000.0_10.0.dat,440760082560000.0,4.986413405465469,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.073215251127007,1000.0,3.0,10000.0,,0.0923047619047619,-1.0347758936044695,c shock,10.0,1.0,10.0
8365,106600.0,31737.0,15.0,32.606,1000.0,3.0,9.24849e-09,1000.0_3.0_10000.0_10.0.dat,482490023904000.0,5.027757204690554,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-8.033929168687962,1000.0,3.0,10000.0,,0.10152380952380953,-0.9934320943793846,c shock,10.0,1.0,10.0
8366,117300.0,31737.0,15.0,32.606,1000.0,3.0,1.02458e-08,1000.0_3.0_10000.0_10.0.dat,534519287680000.06,5.069298012115529,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.9894541258893215,1000.0,3.0,10000.0,,0.11171428571428571,-0.9518912869544088,c shock,10.0,1.0,10.0
8367,129000.0,31737.0,15.0,32.606,1000.0,3.0,1.15143e-08,1000.0_3.0_10000.0_10.0.dat,600696425280000.0,5.110589710299249,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.9387624593826,1000.0,3.0,10000.0,,0.12285714285714286,-0.9105995887706891,c shock,10.0,1.0,10.0
8368,141900.0,31737.0,15.0,32.606,1000.0,3.0,1.31636e-08,1000.0_3.0_10000.0_10.0.dat,686739746560000.0,5.151982395457474,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.880625323007267,1000.0,3.0,10000.0,,0.13514285714285715,-0.8692069036124641,c shock,10.0,1.0,10.0
8369,156100.0,31737.0,15.0,32.606,1000.0,3.0,1.53584e-08,1000.0_3.0_10000.0_10.0.dat,801241584639999.9,5.193402903062418,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.8136540256694005,1000.0,3.0,10000.0,,0.14866666666666667,-0.8277863960075206,c shock,10.0,1.0,10.0
8370,171700.0,31737.0,15.0,32.606,1000.0,3.0,1.83577e-08,1000.0_3.0_10000.0_10.0.dat,957713865920000.2,5.234770295160916,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.736181731624942,1000.0,3.0,10000.0,,0.16352380952380952,-0.7864190039090215,c shock,10.0,1.0,10.0
8371,188900.0,31737.0,15.0,32.606,1000.0,3.0,2.25972e-08,1000.0_3.0_10000.0_10.0.dat,1178886885120000.0,5.2762319579218335,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.645945370582002,1000.0,3.0,10000.0,,0.1799047619047619,-0.7449573411481045,c shock,10.0,1.0,10.0
8372,207800.0,31737.0,15.0,32.606,1000.0,3.0,2.88479e-08,1000.0_3.0_10000.0_10.0.dat,1504983403840000.0,5.3176455432211585,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.539885796082137,1000.0,3.0,10000.0,,0.19790476190476192,-0.7035437558487795,c shock,10.0,1.0,10.0
8373,228500.0,31737.0,15.0,32.606,1000.0,3.0,3.83956e-08,1000.0_3.0_10000.0_10.0.dat,2003083093760000.0,5.358886204405869,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.415718541393072,1000.0,3.0,10000.0,,0.21761904761904763,-0.662303094664069,c shock,10.0,1.0,10.0
8374,251400.0,31737.0,15.0,32.606,1000.0,3.0,5.11346e-08,1000.0_3.0_10000.0_10.0.dat,2667671628160000.0,5.400365273349939,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.2912851369672556,1000.0,3.0,10000.0,,0.23942857142857144,-0.6208240257199991,c shock,10.0,1.0,10.0
8375,276500.0,31737.0,15.0,32.606,1000.0,3.0,5.47856e-08,1000.0_3.0_10000.0_10.0.dat,2858142837760000.5,5.4416951356407175,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.261333577690007,1000.0,3.0,10000.0,,0.2633333333333333,-0.579494163429221,c shock,10.0,1.0,10.0
8376,304200.0,31737.0,15.0,32.606,1000.0,3.0,5.06974e-08,1000.0_3.0_10000.0_10.0.dat,2644863079040000.5,5.4831592097169795,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.2950143127496405,1000.0,3.0,10000.0,,0.2897142857142857,-0.5380300893529585,c shock,10.0,1.0,10.0
8377,334600.0,31737.0,15.0,32.606,1000.0,3.0,4.96884e-08,1000.0_3.0_10000.0_10.0.dat,2592223952640000.5,5.524525936626375,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.30374498760461,1000.0,3.0,10000.0,,0.31866666666666665,-0.49666336244356235,c shock,10.0,1.0,10.0
8378,368000.0,31737.0,15.0,32.606,1000.0,3.0,4.96379e-08,1000.0_3.0_10000.0_10.0.dat,2589589387840000.0,5.565847818673518,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304186600213272,1000.0,3.0,10000.0,,0.3504761904761905,-0.4553414803964204,c shock,10.0,1.0,10.0
8379,404800.0,31737.0,15.0,32.606,1000.0,3.0,4.96285e-08,1000.0_3.0_10000.0_10.0.dat,2589098993600000.0,5.6072405038317426,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304268850967648,1000.0,3.0,10000.0,,0.38552380952380955,-0.41394879523819533,c shock,10.0,1.0,10.0
8380,445300.0,31737.0,15.0,32.606,1000.0,3.0,4.96202e-08,1000.0_3.0_10000.0_10.0.dat,2588665985920000.0,5.648652695131223,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.30434148958575,1000.0,3.0,10000.0,,0.4240952380952381,-0.3725366039387151,c shock,10.0,1.0,10.0
8381,489900.0,31737.0,15.0,32.606,1000.0,3.0,4.96131e-08,1000.0_3.0_10000.0_10.0.dat,2588295581760000.0,5.69010743945633,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304403635877907,1000.0,3.0,10000.0,,0.4665714285714286,-0.3310818596136075,c shock,10.0,1.0,10.0
8382,538900.0,31737.0,15.0,32.606,1000.0,3.0,4.96071e-08,1000.0_3.0_10000.0_10.0.dat,2587982564160000.0,5.731508183596025,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304456160805182,1000.0,3.0,10000.0,,0.5132380952380953,-0.2896811154739126,c shock,10.0,1.0,10.0
8383,592700.0,31737.0,15.0,32.606,1000.0,3.0,4.96023e-08,1000.0_3.0_10000.0_10.0.dat,2587732150080000.0,5.7728349272390185,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304498185321302,1000.0,3.0,10000.0,,0.5644761904761905,-0.2483543718309199,c shock,10.0,1.0,10.0
8384,652000.0,31737.0,15.0,32.606,1000.0,3.0,4.95986e-08,1000.0_3.0_10000.0_10.0.dat,2587539122560000.0,5.814247595731921,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304530581994795,1000.0,3.0,10000.0,,0.6209523809523809,-0.20694170333801787,c shock,10.0,1.0,10.0
8385,717200.0,31737.0,15.0,32.606,1000.0,3.0,4.95959e-08,1000.0_3.0_10000.0_10.0.dat,2587398264640000.0,5.855640280890145,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304554224335881,1000.0,3.0,10000.0,,0.683047619047619,-0.16554901817979287,c shock,10.0,1.0,10.0
8386,788900.0,31737.0,15.0,32.606,1000.0,3.0,4.9594e-08,1000.0_3.0_10000.0_10.0.dat,2587299142400000.0,5.897021956060363,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.3045708623104275,1000.0,3.0,10000.0,,0.7513333333333333,-0.12416734300957472,c shock,10.0,1.0,10.0
8387,867800.0,31737.0,15.0,32.606,1000.0,3.0,4.95929e-08,1000.0_3.0_10000.0_10.0.dat,2587241755840000.0,5.938419645793193,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.30458049511335,1000.0,3.0,10000.0,,0.8264761904761905,-0.08276965327674497,c shock,10.0,1.0,10.0
8388,954600.0,31737.0,15.0,32.606,1000.0,3.0,4.95925e-08,1000.0_3.0_10000.0_10.0.dat,2587220888000000.0,5.979821430030225,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304583998003751,1000.0,3.0,10000.0,,0.9091428571428571,-0.041367869039712915,c shock,10.0,1.0,10.0
8389,1050000.0,31737.0,15.0,32.606,1000.0,3.0,4.95926e-08,1000.0_3.0_10000.0_10.0.dat,2587226104960000.0,6.021189299069938,4.501565871851012,1.1760912590556813,1.5132975242129187,3.0,0.47712125471966244,-7.304583122278502,1000.0,3.0,10000.0,,1.0,0.0,c shock,10.0,1.0,10.0
8390,0.0,100000.0,15.0,98.438,1000.0,1000.0,2.11017e-08,1000.0_1000.0_100000.0_40.0.dat,3323534631360000.0,-inf,5.0,1.1760912590556813,1.9931627814043178,3.0,3.0,-7.675682555561129,1000.0,1000.0,100000.0,,0.0,-inf,c shock,40.0,1.6020599913279625,40.0
8391,1.172,100120.0,15.0,98.438,1000.0,1000.0,2.11023e-08,1000.0_1000.0_100000.0_40.0.dat,3323629131840000.0,0.06892761168207182,5.000520840936185,1.1760912590556813,1.9931627814043178,3.0,3.0,-7.675670207125475,1000.0,1000.0,100000.0,,1.2118705407920586e-05,-4.9165437716075155,c shock,40.0,1.6020599913279625,40.0
8392,2.344,100490.0,15.06,98.557,1000.0,1000.0,2.10995e-08,1000.0_1000.0_100000.0_40.0.dat,3327205474400000.0,0.369957607346053,5.002122846225162,1.1778249718646818,1.9936874754283564,3.0,3.0,-7.675727836162678,1000.0,1000.0,100000.0,,2.4237410815841173e-05,-4.615513775943534,c shock,40.0,1.6020599913279625,40.0
8393,3.516,101110.0,15.45,98.913,1000.0,1000.0,1.59187e-07,1000.0_1000.0_100000.0_40.0.dat,2.51930619696e+16,0.5460488664017342,5.004794110388712,1.1889284837608534,1.995253374076823,3.0,3.0,-6.798092401791765,1000.0,1000.0,100000.0,,3.6356116223761764e-05,-4.439422516887854,c shock,40.0,1.6020599913279625,40.0
8394,4.688,101960.0,16.71,99.504,1000.0,1000.0,1.35121e-07,1000.0_1000.0_100000.0_40.0.dat,2.1512127974400004e+16,0.6709876030100342,5.00842982679723,1.2229764498933913,1.997840539469448,3.0,3.0,-6.8692771493097915,1000.0,1000.0,100000.0,,4.8474821631682345e-05,-4.314483780279554,c shock,40.0,1.6020599913279625,40.0
8395,5.859,103040.0,19.7,100.32,1000.0,1000.0,1.15476e-07,1000.0_1000.0_100000.0_40.0.dat,1.8535283712e+16,0.7678234980075168,5.013005850015737,1.294466226161593,2.001387523486641,3.0,3.0,-6.937508268158259,1000.0,1000.0,100000.0,,6.0583186847275356e-05,-4.217647885282071,c shock,40.0,1.6020599913279625,40.0
8396,7.031,104340.0,25.51,101.36,1000.0,1000.0,9.99026e-08,1000.0_1000.0_100000.0_40.0.dat,1.62018040576e+16,0.8470170979353542,5.018450832386356,1.40671045860979,2.005866601875385,3.0,3.0,-7.000423208961612,1000.0,1000.0,100000.0,,7.270189225519594e-05,-4.138454285354234,c shock,40.0,1.6020599913279625,40.0
8397,8.203,105850.0,35.35,102.62,1000.0,1000.0,8.49849e-08,1000.0_1000.0_100000.0_40.0.dat,1.39538407008e+16,0.913972711550971,5.024690862355431,1.5483894181329183,2.011232010319366,3.0,3.0,-7.070658232276728,1000.0,1000.0,100000.0,,8.482059766311652e-05,-4.071498671738617,c shock,40.0,1.6020599913279625,40.0
8398,9.375,107560.0,50.4,104.08,1000.0,1000.0,7.40432e-08,1000.0_1000.0_100000.0_40.0.dat,1.2330266009599998e+16,0.9719712763997564,5.031650793551264,1.7024305364455252,2.0173672835535297,3.0,3.0,-7.1305148201688535,1000.0,1000.0,100000.0,,9.693930307103713e-05,-4.013500106889831,c shock,40.0,1.6020599913279625,40.0
8399,10.55,109460.0,71.75,105.73,1000.0,1000.0,6.59065e-08,1000.0_1000.0_100000.0_40.0.dat,1.1149270792e+16,1.0232524596337116,5.0392554438064865,1.8558219054060299,2.0241982322068686,3.0,3.0,-7.181071751188639,1000.0,1000.0,100000.0,,0.00010908902905594045,-3.9622189236558762,c shock,40.0,1.6020599913279625,40.0
8400,11.72,111540.0,100.28,107.56,1000.0,1000.0,5.97193e-08,1000.0_1000.0_100000.0_40.0.dat,1.02774526528e+16,1.0689276116820718,5.047430640155542,2.001214325286179,2.031650793551264,3.0,3.0,-7.223885291501584,1000.0,1000.0,100000.0,,0.00012118705407920588,-3.916543771607516,c shock,40.0,1.6020599913279625,40.0
8401,12.89,113780.0,136.6,109.57,1000.0,1000.0,5.48844e-08,1000.0_1000.0_100000.0_40.0.dat,9621893932800000.0,1.110252917353403,5.056065929431753,2.1354506993455136,2.0396916616490257,3.0,3.0,-7.260551079168624,1000.0,1000.0,100000.0,,0.0001332850791024713,-3.8752184659361846,c shock,40.0,1.6020599913279625,40.0
8402,14.06,116170.0,181.07,111.73,1000.0,1000.0,5.10064e-08,1000.0_1000.0_100000.0_40.0.dat,9118312115200002.0,1.147985320683805,5.065093989357153,2.2578465015911555,2.0481697987660175,3.0,3.0,-7.292375327621677,1000.0,1000.0,100000.0,,0.00014538310412573675,-3.8374860626057825,c shock,40.0,1.6020599913279625,40.0
8403,15.23,118710.0,233.74,114.04,1000.0,1000.0,4.78246e-08,1000.0_1000.0_100000.0_40.0.dat,8726267814400000.0,1.1826999033360426,5.0744873049856905,2.368733039704047,2.0570572086374224,3.0,3.0,-7.320348653679532,1000.0,1000.0,100000.0,,0.00015748112914900218,-3.8027714799535453,c shock,40.0,1.6020599913279625,40.0
8404,16.41,121370.0,294.42,116.48,1000.0,1000.0,4.51526e-08,1000.0_1000.0_100000.0_40.0.dat,8414999756800000.0,1.2151085810530933,5.084111351940677,2.4689673083645594,2.0662513619689618,3.0,3.0,-7.34531723686449,1000.0,1000.0,100000.0,,0.00016968255609554339,-3.7703628022364946,c shock,40.0,1.6020599913279625,40.0
8405,17.58,124140.0,362.69,119.04,1000.0,1000.0,4.28652e-08,1000.0_1000.0_100000.0_40.0.dat,8164277452800001.0,1.245018870737753,5.093911741049379,2.5595355814842398,2.0756929182018036,3.0,3.0,-7.367895145605887,1000.0,1000.0,100000.0,,0.0001817805811188088,-3.7404525125518346,c shock,40.0,1.6020599913279625,40.0
8406,18.75,127030.0,437.96,121.72,1000.0,1000.0,4.05115e-08,1000.0_1000.0_100000.0_40.0.dat,7889695647999999.0,1.2730012720637376,5.103906298088718,2.6414344470964366,2.0853619436861295,3.0,3.0,-7.392421676103936,1000.0,1000.0,100000.0,,0.00019387860614207425,-3.71247011122585,c shock,40.0,1.6020599913279625,40.0
