,Time,Density,gasTemp,av,zeta,radfield,CH3OH,runName,N_CH3OH,Time_log,Density_log,gasTemp_log,av_log,zeta_log,radfield_log,CH3OH_log,cosmicRay,interstellarRad,iDens,fTemp,normalizedTime,normalizedTime_log
2162,71100.0,10000000.0,107.86,9645.8,10.0,1000.0,9.50073e-06,10.0_1000.0_10000000.0_300.0.dat,1.466274262944e+20,4.851869600729766,7.0,2.0328604159521437,3.9843382528381075,1.0,3.0,-5.022243023890984,10.0,1000.0,10000000.0,300.0,0.26063049853372433,-0.583974765254675
2163,72100.0,10000000.0,108.96,9645.8,10.0,1000.0,9.04555e-06,10.0_1000.0_10000000.0_300.0.dat,1.3960250590399999e+20,4.857935264719429,7.0,2.03726709456871,3.9843382528381075,1.0,3.0,-5.043565021429585,10.0,1000.0,10000000.0,300.0,0.26429618768328444,-0.5779091012650124
2164,73100.0,10000000.0,110.05,9645.8,10.0,1000.0,8.57915e-06,10.0_1000.0_10000000.0_300.0.dat,1.3240442411199999e+20,4.86391737695786,7.0,2.041590046889367,3.9843382528381075,1.0,3.0,-5.0665557387942135,10.0,1000.0,10000000.0,300.0,0.26796187683284456,-0.5719269890265808
2165,74100.0,10000000.0,111.14,9645.8,10.0,1000.0,8.13397e-06,10.0_1000.0_10000000.0_300.0.dat,1.255338365216e+20,4.869818207979328,7.0,2.0458703924493604,3.9843382528381075,1.0,3.0,-5.089697433708968,10.0,1000.0,10000000.0,300.0,0.2716275659824047,-0.5660261580051131
2166,75100.0,10000000.0,112.23,9645.8,10.0,1000.0,7.7091e-06,10.0_1000.0_10000000.0_300.0.dat,1.18976698848e+20,4.875639937004168,7.0,2.0501089629178675,3.9843382528381075,1.0,3.0,-5.112996320762094,10.0,1000.0,10000000.0,300.0,0.2752932551319648,-0.560204428980273
2167,76100.0,10000000.0,113.32,9645.8,10.0,1000.0,7.30369e-06,10.0_1000.0_10000000.0_300.0.dat,1.1271989280319998e+20,4.881384656770573,7.0,2.0543065658483997,3.9843382528381075,1.0,3.0,-5.136457668407289,10.0,1000.0,10000000.0,300.0,0.2789589442815249,-0.5544597092138686
2168,77100.0,10000000.0,114.4,9645.8,10.0,1000.0,6.91693e-06,10.0_1000.0_10000000.0_300.0.dat,1.067509174304e+20,4.887054378050957,7.0,2.0584260244570056,3.9843382528381075,1.0,3.0,-5.160086619401204,10.0,1000.0,10000000.0,300.0,0.28262463343108507,-0.5487899879334843
2169,78100.0,10000000.0,115.48,9645.8,10.0,1000.0,6.54807e-06,10.0_1000.0_10000000.0_300.0.dat,1.0105819776959999e+20,4.8926510338773,7.0,2.062506775208683,3.9843382528381075,1.0,3.0,-5.18388668655221,10.0,1000.0,10000000.0,300.0,0.2862903225806452,-0.5431933321071409
2170,79100.0,10000000.0,116.56,9645.8,10.0,1000.0,6.19638e-06,10.0_1000.0_10000000.0_300.0.dat,9.563046752639998e+19,4.898176483497677,7.0,2.066549538761934,3.9843382528381075,1.0,3.0,-5.207861956496654,10.0,1000.0,10000000.0,300.0,0.2899560117302053,-0.5376678824867647
2171,80100.0,10000000.0,117.64,9645.8,10.0,1000.0,5.8612e-06,10.0_1000.0_10000000.0_300.0.dat,9.045754073599998e+19,4.903632516084238,7.0,2.0705550158350317,3.9843382528381075,1.0,3.0,-5.232013459062941,10.0,1000.0,10000000.0,300.0,0.2936217008797654,-0.5322118499002035
2172,81100.0,10000000.0,118.71,9645.8,10.0,1000.0,5.54186e-06,10.0_1000.0_10000000.0_300.0.dat,8.552907710079998e+19,4.909020854211156,7.0,2.07448730498569,3.9843382528381075,1.0,3.0,-5.256344449682522,10.0,1000.0,10000000.0,300.0,0.2972873900293255,-0.5268235117732852
2173,82100.0,10000000.0,119.78,9645.8,10.0,1000.0,5.23774e-06,10.0_1000.0_10000000.0_300.0.dat,8.08355079872e+19,4.914343157119441,7.0,2.07838430874819,3.9843382528381075,1.0,3.0,-5.280856063636603,10.0,1000.0,10000000.0,300.0,0.30095307917888564,-0.5215012088650005
2174,83100.0,10000000.0,120.85,9645.8,10.0,1000.0,4.94824e-06,10.0_1000.0_10000000.0_300.0.dat,7.636757342719998e+19,4.919601023784111,7.0,2.082246654743669,3.9843382528381075,1.0,3.0,-5.305549244340429,10.0,1000.0,10000000.0,300.0,0.30461876832844575,-0.5162433422003303
2175,84100.0,10000000.0,121.92,9645.8,10.0,1000.0,4.67278e-06,10.0_1000.0_10000000.0_300.0.dat,7.211632211839999e+19,4.924795995797912,7.0,2.0860749539955252,3.9843382528381075,1.0,3.0,-5.330424665591386,10.0,1000.0,10000000.0,300.0,0.30828445747800587,-0.5110483701865292
2176,85100.0,10000000.0,122.99,9645.8,10.0,1000.0,4.41078e-06,10.0_1000.0_10000000.0_300.0.dat,6.807280275839998e+19,4.929929560084588,7.0,2.089869801509552,3.9843382528381075,1.0,3.0,-5.355484603334438,10.0,1000.0,10000000.0,300.0,0.311950146627566,-0.5059148058998535
2177,86100.0,10000000.0,124.05,9645.8,10.0,1000.0,4.1617e-06,10.0_1000.0_10000000.0_300.0.dat,6.4228681376e+19,4.935003151453655,7.0,2.093596768608228,3.9843382528381075,1.0,3.0,-5.3807292295161355,10.0,1000.0,10000000.0,300.0,0.3156158357771261,-0.5008412145307866
2178,87100.0,10000000.0,125.12,9645.8,10.0,1000.0,3.92502e-06,10.0_1000.0_10000000.0_300.0.dat,6.05759326656e+19,4.940018155007663,7.0,2.0973267357157725,3.9843382528381075,1.0,3.0,-5.406158125958854,10.0,1000.0,10000000.0,300.0,0.3192815249266862,-0.4958262109767781
2179,88100.0,10000000.0,126.18,9645.8,10.0,1000.0,3.70022e-06,10.0_1000.0_10000000.0_300.0.dat,5.710653132159999e+19,4.944975908412048,7.0,2.1009905230699646,3.9843382528381075,1.0,3.0,-5.431772453785543,10.0,1000.0,10000000.0,300.0,0.3229472140762463,-0.4908684575723934
2180,89100.0,10000000.0,127.23,9645.8,10.0,1000.0,3.48681e-06,10.0_1000.0_10000000.0_300.0.dat,5.38129150368e+19,4.949877704036875,7.0,2.104589527179372,3.9843382528381075,1.0,3.0,-5.457571717149321,10.0,1000.0,10000000.0,300.0,0.32661290322580644,-0.48596666194756655
2181,90100.0,10000000.0,128.29,9645.8,10.0,1000.0,3.28429e-06,10.0_1000.0_10000000.0_300.0.dat,5.06873671712e+19,4.954724790979063,7.0,2.108192805135042,3.9843382528381075,1.0,3.0,-5.483558502027885,10.0,1000.0,10000000.0,300.0,0.33027859237536655,-0.4811195750053784
2182,91100.0,10000000.0,129.35,9645.8,10.0,1000.0,3.09222e-06,10.0_1000.0_10000000.0_300.0.dat,4.77230970816e+19,4.959518376972998,7.0,2.111766433052562,3.9843382528381075,1.0,3.0,-5.509729615210663,10.0,1000.0,10000000.0,300.0,0.33394428152492667,-0.4763259890114431
2183,92100.0,10000000.0,130.4,9645.8,10.0,1000.0,2.91013e-06,10.0_1000.0_10000000.0_300.0.dat,4.491285112639999e+19,4.964259630196849,7.0,2.1152775913959014,3.9843382528381075,1.0,3.0,-5.536087609975746,10.0,1000.0,10000000.0,300.0,0.3376099706744868,-0.4715847357875924
2184,93100.0,10000000.0,131.45,9645.8,10.0,1000.0,2.73759e-06,10.0_1000.0_10000000.0_300.0.dat,4.22499929952e+19,4.968949680981343,7.0,2.1187605904423816,3.9843382528381075,1.0,3.0,-5.5626315942117825,10.0,1000.0,10000000.0,300.0,0.3412756598240469,-0.4668946850030987
2185,94100.0,10000000.0,132.5,9645.8,10.0,1000.0,2.57417e-06,10.0_1000.0_10000000.0_300.0.dat,3.97278863776e+19,4.973589623427257,7.0,2.1222158782728267,3.9843382528381075,1.0,3.0,-5.589362775371035,10.0,1000.0,10000000.0,300.0,0.34494134897360706,-0.46225474255718435
2186,95100.0,10000000.0,133.55,9645.8,10.0,1000.0,2.41948e-06,10.0_1000.0_10000000.0_300.0.dat,3.73405122944e+19,4.978180516937414,7.0,2.1256438923573917,3.9843382528381075,1.0,3.0,-5.616277963522514,10.0,1000.0,10000000.0,300.0,0.3486070381231672,-0.45766384904702734
2187,96100.0,10000000.0,134.59,9645.8,10.0,1000.0,2.27311e-06,10.0_1000.0_10000000.0_300.0.dat,3.50815431008e+19,4.982723387668545,7.0,2.129012793126035,3.9843382528381075,1.0,3.0,-5.643379547452727,10.0,1000.0,10000000.0,300.0,0.3522727272727273,-0.45312097831589593
2188,97100.0,10000000.0,135.64,9645.8,10.0,1000.0,2.13469e-06,10.0_1000.0_10000000.0_300.0.dat,3.2945268483199996e+19,4.987219229908005,7.0,2.1323877811060488,3.9843382528381075,1.0,3.0,-5.670665184369405,10.0,1000.0,10000000.0,300.0,0.3559384164222874,-0.4486251360764364
2189,98100.0,10000000.0,136.68,9645.8,10.0,1000.0,2.00384e-06,10.0_1000.0_10000000.0_300.0.dat,3.0925823795199996e+19,4.991669007379948,7.0,2.135704970126725,3.9843382528381075,1.0,3.0,-5.698136958399197,10.0,1000.0,10000000.0,300.0,0.3596041055718475,-0.44417535860449275
2190,99100.0,10000000.0,137.72,9645.8,10.0,1000.0,1.88021e-06,10.0_1000.0_10000000.0_300.0.dat,2.90178073888e+19,4.996073654485276,7.0,2.1389970140326358,3.9843382528381075,1.0,3.0,-5.7257936418278845,10.0,1000.0,10000000.0,300.0,0.36326979472140764,-0.43977071149916597
2191,100100.0,10000000.0,138.76,9645.8,10.0,1000.0,1.76346e-06,10.0_1000.0_10000000.0_300.0.dat,2.72159719488e+19,5.000434077479318,7.0,2.1422642911700223,3.9843382528381075,1.0,3.0,-5.753634386847806,10.0,1000.0,10000000.0,300.0,0.36693548387096775,-0.43541028850512264
2192,110100.0,10000000.0,149.06,9645.8,10.0,1000.0,9.05632e-07,10.0_1000.0_10000000.0_300.0.dat,1.397687223296e+19,5.0417873189717515,7.0,2.173361116894232,3.9843382528381075,1.0,3.0,-6.043048240332163,10.0,1000.0,10000000.0,300.0,0.4035923753665689,-0.39405704701268957
2193,120100.0,10000000.0,159.2,9645.8,10.0,1000.0,4.46332e-07,10.0_1000.0_10000000.0_300.0.dat,6.888366728959999e+18,5.079543007402906,7.0,2.20194306340165,3.9843382528381075,1.0,3.0,-6.350341975079216,10.0,1000.0,10000000.0,300.0,0.4402492668621701,-0.3563013585815353
2194,130100.0,10000000.0,169.22,9645.8,10.0,1000.0,2.1191e-07,10.0_1000.0_10000000.0_300.0.dat,3.2704663647999995e+18,5.114277296561586,7.0,2.2284516907144,3.9843382528381075,1.0,3.0,-6.673848548516454,10.0,1000.0,10000000.0,300.0,0.4769061583577713,-0.321567069422855
2195,140100.0,10000000.0,179.11,9645.8,10.0,1000.0,9.75158e-08,10.0_1000.0_10000000.0_300.0.dat,1.5049886458239997e+18,5.146438135285774,7.0,2.2531198338868874,3.9843382528381075,1.0,3.0,-7.010925012025687,10.0,1000.0,10000000.0,300.0,0.5135630498533724,-0.2894062306986667
2196,150100.0,10000000.0,188.89,9645.8,10.0,1000.0,4.37539e-08,10.0_1000.0_10000000.0_300.0.dat,6.752661897919999e+17,5.176380692243271,7.0,2.2762089666048584,3.9843382528381075,1.0,3.0,-7.358983230116157,10.0,1000.0,10000000.0,300.0,0.5502199413489736,-0.2594636737411709
2197,160100.0,10000000.0,198.57,9645.8,10.0,1000.0,1.92376e-08,10.0_1000.0_10000000.0_300.0.dat,2.96899267328e+17,5.204391331919299,7.0,2.2979136358078662,3.9843382528381075,1.0,3.0,-7.715849109625166,10.0,1000.0,10000000.0,300.0,0.5868768328445748,-0.23145303406514156
2198,170100.0,10000000.0,208.14,9645.8,10.0,1000.0,8.31142e-09,10.0_1000.0_10000000.0_300.0.dat,1.282724720576e+17,5.230704313612569,7.0,2.3183555502257036,3.9843382528381075,1.0,3.0,-8.080324770983628,10.0,1000.0,10000000.0,300.0,0.623533724340176,-0.20514005237187227
2199,180100.0,10000000.0,217.63,9645.8,10.0,1000.0,3.56831e-09,10.0_1000.0_10000000.0_300.0.dat,5.507072735679999e+16,5.255513712819534,7.0,2.3377187620574484,3.9843382528381075,1.0,3.0,-8.44753742295031,10.0,1000.0,10000000.0,300.0,0.6601906158357771,-0.180330653164908
2200,190100.0,10000000.0,227.04,9645.8,10.0,1000.0,1.52204e-09,10.0_1000.0_10000000.0_300.0.dat,2.3490069491199996e+16,5.278982116865443,7.0,2.3561023781133987,3.9843382528381075,1.0,3.0,-8.817573933931408,10.0,1000.0,10000000.0,300.0,0.6968475073313783,-0.15686224911899813
2201,200100.0,10000000.0,236.36,9645.8,10.0,1000.0,6.54057e-10,10.0_1000.0_10000000.0_300.0.dat,1.009424481696e+16,5.301247088636211,7.0,2.373573981307629,3.9843382528381075,1.0,3.0,-9.184384401971196,10.0,1000.0,10000000.0,300.0,0.7335043988269795,-0.1345972773482299
2202,210100.0,10000000.0,245.61,9645.8,10.0,1000.0,2.90213e-10,10.0_1000.0_10000000.0_300.0.dat,4478938488639999.5,5.322426052405953,7.0,2.3902460451092216,3.9843382528381075,1.0,3.0,-9.537283137377914,10.0,1000.0,10000000.0,300.0,0.7701612903225806,-0.11341831357848872
2203,220100.0,10000000.0,254.79,9645.8,10.0,1000.0,1.37658e-10,10.0_1000.0_10000000.0_300.0.dat,2124514458239999.8,5.342620042553348,7.0,2.406182378804428,3.9843382528381075,1.0,3.0,-9.861198544496608,10.0,1000.0,10000000.0,300.0,0.8068181818181818,-0.09322432343109337
2204,230100.0,10000000.0,263.9,9645.8,10.0,1000.0,7.24116e-11,10.0_1000.0_10000000.0_300.0.dat,1117548498047999.9,5.361916618668643,7.0,2.4214393902200495,3.9843382528381075,1.0,3.0,-10.140191856282808,10.0,1000.0,10000000.0,300.0,0.843475073313783,-0.07392774731579789
2205,232800.0,10000000.0,266.4,9645.8,10.0,1000.0,6.19773e-11,10.0_1000.0_10000000.0_300.0.dat,956513024543999.9,5.366982975977851,7.0,2.4255342204982635,3.9843382528381075,1.0,3.0,-10.207767347435917,10.0,1000.0,10000000.0,300.0,0.8533724340175953,-0.06886139000659042
2206,242800.0,10000000.0,275.43,9645.8,10.0,1000.0,3.80385e-11,10.0_1000.0_10000000.0_300.0.dat,587058821279999.9,5.38524868240322,7.0,2.4400112421114537,3.9843382528381075,1.0,3.0,-10.419776617249005,10.0,1000.0,10000000.0,300.0,0.8900293255131965,-0.05059568358122134
2207,252800.0,10000000.0,284.4,9645.8,10.0,1000.0,2.59173e-11,10.0_1000.0_10000000.0_300.0.dat,399988947744000.0,5.402777069610347,7.0,2.4539295920577286,3.9843382528381075,1.0,3.0,-10.586410244166338,10.0,1000.0,10000000.0,300.0,0.9266862170087976,-0.033067296374093925
2208,262800.0,10000000.0,293.32,9645.8,10.0,1000.0,1.90392e-11,10.0_1000.0_10000000.0_300.0.dat,293837304576000.0,5.419625360887744,7.0,2.467341676323573,3.9843382528381075,1.0,3.0,-10.720351304002216,10.0,1000.0,10000000.0,300.0,0.9633431085043989,-0.016219005096698123
2209,272800.0,10000000.0,300.0,9645.8,10.0,1000.0,1.46688e-11,10.0_1000.0_10000000.0_300.0.dat,226387697664000.03,5.435844365984441,7.0,2.4771212547196626,3.9843382528381075,1.0,3.0,-10.833605412720761,10.0,1000.0,10000000.0,300.0,1.0,0.0
2210,0.0,100000000.0,15.0,96440.0,10.0,3.0,1.64202e-10,10.0_3.0_100000000.0_100.0.dat,2.5337025408e+16,-inf,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.784621557425627,10.0,3.0,100000000.0,100.0,0.0,-inf
2211,1e-07,100000000.0,15.0,96440.0,10.0,3.0,1.64202e-10,10.0_3.0_100000000.0_100.0.dat,2.5337025408e+16,-7.0,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.784621557425627,10.0,3.0,100000000.0,100.0,1.148105625717566e-12,-11.940018155007664
2212,1e-06,100000000.0,15.0,96440.0,10.0,3.0,1.64202e-10,10.0_3.0_100000000.0_100.0.dat,2.5337025408e+16,-6.0,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.784621557425627,10.0,3.0,100000000.0,100.0,1.148105625717566e-11,-10.940018155007664
2213,1e-05,100000000.0,15.0,96440.0,10.0,3.0,1.64202e-10,10.0_3.0_100000000.0_100.0.dat,2.5337025408e+16,-5.0,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.784621557425627,10.0,3.0,100000000.0,100.0,1.1481056257175661e-10,-9.940018155007664
2214,0.0001,100000000.0,15.0,96440.0,10.0,3.0,1.64202e-10,10.0_3.0_100000000.0_100.0.dat,2.5337025408e+16,-4.0,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.784621557425627,10.0,3.0,100000000.0,100.0,1.148105625717566e-09,-8.940018155007664
2215,0.001,100000000.0,15.0,96440.0,10.0,3.0,1.64206e-10,10.0_3.0_100000000.0_100.0.dat,2.5337642624000004e+16,-3.0,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.784610978037016,10.0,3.0,100000000.0,100.0,1.148105625717566e-08,-7.940018155007663
2216,0.01,100000000.0,15.0,96440.0,10.0,3.0,1.64242e-10,10.0_3.0_100000000.0_100.0.dat,2.5343197568000004e+16,-2.0,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.784515775134814,10.0,3.0,100000000.0,100.0,1.148105625717566e-07,-6.940018155007663
2217,0.1,100000000.0,15.0,96440.0,10.0,3.0,1.64592e-10,10.0_3.0_100000000.0_100.0.dat,2.5397203968e+16,-1.0,8.0,1.1760912590556813,4.984257201705416,1.0,0.47712125471966244,-9.783591277509469,10.0,3.0,100000000.0,100.0,1.1481056257175661e-06,-5.940018155007663
2218,1.0,100000000.0,15.01,96440.0,10.0,3.0,1.67368e-10,10.0_3.0_100000000.0_100.0.dat,2.5825551872e+16,0.0,8.0,1.1763806922432705,4.984257201705416,1.0,0.47712125471966244,-9.776327573534505,10.0,3.0,100000000.0,100.0,1.148105625717566e-05,-4.940018155007663
2219,10.0,100000000.0,15.05,96440.0,10.0,3.0,1.73725e-10,10.0_3.0_100000000.0_100.0.dat,2.6806462400000004e+16,1.0,8.0,1.1775364999298623,4.984257201705416,1.0,0.47712125471966244,-9.760137679648512,10.0,3.0,100000000.0,100.0,0.0001148105625717566,-3.9400181550076634
2220,100.0,100000000.0,15.37,96440.0,10.0,3.0,2.26833e-10,10.0_3.0_100000000.0_100.0.dat,3.5001239232000004e+16,2.0,8.0,1.1866738674997452,4.984257201705416,1.0,0.47712125471966244,-9.644293763379869,10.0,3.0,100000000.0,100.0,0.001148105625717566,-2.9400181550076634
2221,1000.0,100000000.0,17.59,96440.0,10.0,3.0,5.37428e-10,10.0_3.0_100000000.0_100.0.dat,8.2927290112e+16,3.0,8.0,1.2452658394574612,4.984257201705416,1.0,0.47712125471966244,-9.269679710569926,10.0,3.0,100000000.0,100.0,0.011481056257175661,-1.9400181550076632
2222,10000.0,100000000.0,32.89,96440.0,10.0,3.0,2.21141e-09,10.0_3.0_100000000.0_100.0.dat,3.4122940864e+17,4.0,8.0,1.5170638734826547,4.984257201705416,1.0,0.47712125471966244,-8.655330730858578,10.0,3.0,100000000.0,100.0,0.1148105625717566,-0.9400181550076632
2223,10100.0,100000000.0,33.04,96440.0,10.0,3.0,2.92093e-09,10.0_3.0_100000000.0_100.0.dat,4.5071118272000006e+17,4.004321373782642,8.0,1.5190400386483447,4.984257201705416,1.0,0.47712125471966244,-8.534478850755997,10.0,3.0,100000000.0,100.0,0.11595866819747416,-0.9356967812250206
2224,11100.0,100000000.0,34.53,96440.0,10.0,3.0,4.17806e-09,10.0_3.0_100000000.0_100.0.dat,6.4469137024e+17,4.045322978786658,8.0,1.5381965783494542,4.984257201705416,1.0,0.47712125471966244,-8.379025327524257,10.0,3.0,100000000.0,100.0,0.12743972445464982,-0.8946951762210058
2225,12100.0,100000000.0,36.0,96440.0,10.0,3.0,4.37617e-09,10.0_3.0_100000000.0_100.0.dat,6.7526053568e+17,4.08278537031645,8.0,1.5563025007672873,4.984257201705416,1.0,0.47712125471966244,-8.35890581541597,10.0,3.0,100000000.0,100.0,0.13892078071182548,-0.8572327846912131
2226,13100.0,100000000.0,37.45,96440.0,10.0,3.0,4.53807e-09,10.0_3.0_100000000.0_100.0.dat,7.0024235328e+17,4.117271295655764,8.0,1.5734518220354854,4.984257201705416,1.0,0.47712125471966244,-8.34312880938117,10.0,3.0,100000000.0,100.0,0.15040183696900114,-0.822746859351899
2227,14100.0,100000000.0,38.88,96440.0,10.0,3.0,4.69079e-09,10.0_3.0_100000000.0_100.0.dat,7.2380766016e+17,4.14921911265538,8.0,1.589726256254237,4.984257201705416,1.0,0.47712125471966244,-8.328754009364216,10.0,3.0,100000000.0,100.0,0.1618828932261768,-0.7907990423522833
2228,15100.0,100000000.0,40.29,96440.0,10.0,3.0,4.84471e-09,10.0_3.0_100000000.0_100.0.dat,7.4755813184e+17,4.17897694729317,8.0,1.6051972673883779,4.984257201705416,1.0,0.47712125471966244,-8.314732214313766,10.0,3.0,100000000.0,100.0,0.17336394948335246,-0.7610412077144938
2229,16100.0,100000000.0,41.69,96440.0,10.0,3.0,5.00261e-09,10.0_3.0_100000000.0_100.0.dat,7.7192273344e+17,4.20682587603185,8.0,1.6200318951262973,4.984257201705416,1.0,0.47712125471966244,-8.300803353092993,10.0,3.0,100000000.0,100.0,0.18484500574052812,-0.7331922789758135
2230,17100.0,100000000.0,43.07,96440.0,10.0,3.0,5.16382e-09,10.0_3.0_100000000.0_100.0.dat,7.967980812799999e+17,4.232996110392154,8.0,1.6341748717626001,4.984257201705416,1.0,0.47712125471966244,-8.287028904742023,10.0,3.0,100000000.0,100.0,0.19632606199770378,-0.7070220446155094
2231,18100.0,100000000.0,44.45,96440.0,10.0,3.0,5.32494e-09,10.0_3.0_100000000.0_100.0.dat,8.2165954176e+17,4.2576785748691846,8.0,1.6478717653062325,4.984257201705416,1.0,0.47712125471966244,-8.273685281375744,10.0,3.0,100000000.0,100.0,0.20780711825487944,-0.6823395801384787
2232,19100.0,100000000.0,45.81,96440.0,10.0,3.0,5.48197e-09,10.0_3.0_100000000.0_100.0.dat,8.4588989888e+17,4.281033367247727,8.0,1.6609602917760835,4.984257201705416,1.0,0.47712125471966244,-8.261063345460167,10.0,3.0,100000000.0,100.0,0.21928817451205512,-0.6589847877599356
2233,20100.0,100000000.0,47.15,96440.0,10.0,3.0,5.64004e-09,10.0_3.0_100000000.0_100.0.dat,8.7028073216e+17,4.303196057420489,8.0,1.6734816970733473,4.984257201705416,1.0,0.47712125471966244,-8.248717815924872,10.0,3.0,100000000.0,100.0,0.23076923076923078,-0.6368220975871743
2234,21100.0,100000000.0,48.49,96440.0,10.0,3.0,5.81711e-09,10.0_3.0_100000000.0_100.0.dat,8.9760334144e+17,4.324282455297693,8.0,1.6856521841155243,4.984257201705416,1.0,0.47712125471966244,-8.235292723731058,10.0,3.0,100000000.0,100.0,0.24225028702640644,-0.6157356997099706
2235,22100.0,100000000.0,49.82,96440.0,10.0,3.0,6.07732e-09,10.0_3.0_100000000.0_100.0.dat,9.377547852799999e+17,4.344392273685111,8.0,1.6974037232004877,4.984257201705416,1.0,0.47712125471966244,-8.21628789536647,10.0,3.0,100000000.0,100.0,0.2537313432835821,-0.5956258813225525
2236,23100.0,100000000.0,51.14,96440.0,10.0,3.0,6.56045e-09,10.0_3.0_100000000.0_100.0.dat,1.0123036768e+18,4.363611979892144,8.0,1.7087607236903166,4.984257201705416,1.0,0.47712125471966244,-8.183066370103903,10.0,3.0,100000000.0,100.0,0.26521239954075776,-0.576406175115519
2237,24100.0,100000000.0,52.45,96440.0,10.0,3.0,7.15742e-09,10.0_3.0_100000000.0_100.0.dat,1.1044185356799999e+18,4.382017042574868,8.0,1.7197454925295768,4.984257201705416,1.0,0.47712125471966244,-8.145243497480687,10.0,3.0,100000000.0,100.0,0.2766934557979334,-0.5580011124327948
2238,25100.0,100000000.0,53.75,96440.0,10.0,3.0,7.55192e-09,10.0_3.0_100000000.0_100.0.dat,1.16529146368e+18,4.399673721481038,8.0,1.7303784685876429,4.984257201705416,1.0,0.47712125471966244,-8.121942619311493,10.0,3.0,100000000.0,100.0,0.2881745120551091,-0.5403444335266251
2239,26100.0,100000000.0,55.04,96440.0,10.0,3.0,7.74007e-09,10.0_3.0_100000000.0_100.0.dat,1.19432376128e+18,4.416640507338281,8.0,1.740678425227455,4.984257201705416,1.0,0.47712125471966244,-8.111255111606996,10.0,3.0,100000000.0,100.0,0.29965556831228474,-0.5233776476693822
2240,27100.0,100000000.0,56.32,96440.0,10.0,3.0,7.90816e-09,10.0_3.0_100000000.0_100.0.dat,1.22026072064e+18,4.432969290874405,8.0,1.7506626461340558,4.984257201705416,1.0,0.47712125471966244,-8.101924552507814,10.0,3.0,100000000.0,100.0,0.3111366245694604,-0.5070488641332574
2241,28100.0,100000000.0,57.6,96440.0,10.0,3.0,8.08437e-09,10.0_3.0_100000000.0_100.0.dat,1.24745062848e+18,4.44870631990508,8.0,1.760422483423212,4.984257201705416,1.0,0.47712125471966244,-8.092353818204595,10.0,3.0,100000000.0,100.0,0.32261768082663606,-0.4913118351025833
2242,29100.0,100000000.0,58.87,96440.0,10.0,3.0,8.27156e-09,10.0_3.0_100000000.0_100.0.dat,1.27633479424e+18,4.463892988985907,8.0,1.769894035812169,4.984257201705416,1.0,0.47712125471966244,-8.082412575634851,10.0,3.0,100000000.0,100.0,0.3340987370838117,-0.4761251660217559
2243,30100.0,100000000.0,60.13,96440.0,10.0,3.0,8.45516e-09,10.0_3.0_100000000.0_100.0.dat,1.30466500864e+18,4.478566495593843,8.0,1.7790912038454991,4.984257201705416,1.0,0.47712125471966244,-8.072878169679528,10.0,3.0,100000000.0,100.0,0.3455797933409874,-0.4614516594138198
2244,31100.0,100000000.0,61.38,96440.0,10.0,3.0,8.62651e-09,10.0_3.0_100000000.0_100.0.dat,1.3311049990399997e+18,4.492760389026838,8.0,1.7880268840958038,4.984257201705416,1.0,0.47712125471966244,-8.064164869904607,10.0,3.0,100000000.0,100.0,0.35706084959816303,-0.4472577659808257
2245,32100.0,100000000.0,62.63,96440.0,10.0,3.0,8.79491e-09,10.0_3.0_100000000.0_100.0.dat,1.35708979264e+18,4.506505032404872,8.0,1.7967824117013078,4.984257201705416,1.0,0.47712125471966244,-8.055768600402468,10.0,3.0,100000000.0,100.0,0.3685419058553387,-0.4335131226027911
2246,33100.0,100000000.0,63.88,96440.0,10.0,3.0,8.96268e-09,10.0_3.0_100000000.0_100.0.dat,1.38297737472e+18,4.519827993775719,8.0,1.8053649074664453,4.984257201705416,1.0,0.47712125471966244,-8.047562109179458,10.0,3.0,100000000.0,100.0,0.38002296211251435,-0.42019016123194447
2247,34100.0,100000000.0,65.11,96440.0,10.0,3.0,9.12941e-09,10.0_3.0_100000000.0_100.0.dat,1.40870448064e+18,4.532754378992498,8.0,1.8136476953468967,4.984257201705416,1.0,0.47712125471966244,-8.039557288404788,10.0,3.0,100000000.0,100.0,0.39150401836969,-0.4072637760151655
2248,35100.0,100000000.0,66.34,96440.0,10.0,3.0,9.29486e-09,10.0_3.0_100000000.0_100.0.dat,1.43423407744e+18,4.545307116465824,8.0,1.8217754671834636,4.984257201705416,1.0,0.47712125471966244,-8.031757147224559,10.0,3.0,100000000.0,100.0,0.40298507462686567,-0.3947110385418391
2249,36100.0,100000000.0,67.57,96440.0,10.0,3.0,9.45967e-09,10.0_3.0_100000000.0_100.0.dat,1.4596649196800003e+18,4.557507201905658,8.0,1.829753918924975,4.984257201705416,1.0,0.47712125471966244,-8.024124013669962,10.0,3.0,100000000.0,100.0,0.41446613088404133,-0.3825109531020053
